ProductID,Category,Subcategory,Brand,ProductName,CostPrice,SellingPrice,Supplier,LaunchDate
PROD000243,Grocery,Staples,PureHarvest,PureHarvest Staples 734,21.11,24.26,Supplier_060,2019-02-08
PROD000244,Sports & Fitness,Footwear,Striveon,Striveon Footwear 631,47.23,64.74,Supplier_001,2024-04-11
PROD000245,Sports & Fitness,Apparel,Striveon,Striveon Apparel 268,197.38,311.15,Supplier_059,2021-04-20
PROD000246,Toys & Games,Outdoor,Wonderplay,Wonderplay Outdoor 175,68.54,100.71,Supplier_028,2023-01-12
PROD000247,Automotive,Parts,GearDrive,GearDrive Parts 896,383.37,549.19,Supplier_049,2019-07-15
PROD000248,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 973,19.68,29.71,Supplier_011,2022-12-23
PROD000249,Beauty,Haircare,Glowtra,Glowtra Haircare 689,55.85,88.51,Supplier_043,2024-08-28
PROD000250,Sports & Fitness,Equipment,ProAthlete,ProAthlete Equipment 988,171.59,307.04,Supplier_006,2024-07-20
PROD000251,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 636,14.13,16.93,Supplier_019,2023-04-29
PROD000252,Beauty,Makeup,Lumeve,Lumeve Makeup 773,16.68,36.17,Supplier_015,2020-07-18
PROD000253,Books & Media,Fiction,Lorebound,Lorebound Fiction 830,21.91,29.76,Supplier_022,2022-09-15
PROD000254,Apparel,Men,Denimo,Denimo Men 666,55.66,106.41,Supplier_059,2023-01-16
PROD000255,Electronics,Cameras,NimbusTech,NimbusTech Cameras 181,337.76,414.66,Supplier_023,2024-05-26
PROD000256,Grocery,Snacks,FarmFresh,FarmFresh Snacks 530,3.08,3.86,Supplier_055,2021-09-17
PROD000257,Electronics,Laptops,Aurawave,Aurawave Laptops 327,1188.28,1348.45,Supplier_022,2024-06-10
PROD000258,Home & Kitchen,Furnishing,Hearthly,Hearthly Furnishing 590,281.16,379.13,Supplier_058,2021-11-14
PROD000259,Toys & Games,Educational,Brainary,Brainary Educational 380,88.24,153.36,Supplier_038,2019-11-28
PROD000260,Electronics,Mobiles,Sonex,Sonex Mobiles 488,928.65,1014.95,Supplier_030,2022-09-09
PROD000261,Apparel,Kids,WearWell,WearWell Kids 379,63.52,103.24,Supplier_015,2022-01-25
PROD000262,Beauty,Haircare,Lumeve,Lumeve Haircare 988,20.61,31.47,Supplier_008,2021-03-21
PROD000263,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 479,8.69,11.91,Supplier_030,2024-06-17
PROD000264,Grocery,Frozen Foods,GreenLeaf,GreenLeaf Frozen Foods 377,13.5,17.08,Supplier_039,2019-12-05
PROD000265,Home & Kitchen,Storage,Dweliva,Dweliva Storage 825,34.41,45.78,Supplier_028,2024-10-21
PROD000266,Electronics,Mobiles,Veltrix,Veltrix Mobiles 275,309.62,336.84,Supplier_040,2022-10-26
PROD000267,Apparel,Kids,Stratus,Stratus Kids 161,15.6,26.14,Supplier_052,2019-02-24
PROD000268,Grocery,Snacks,FarmFresh,FarmFresh Snacks 422,19.81,26.32,Supplier_034,2023-05-21
PROD000269,Grocery,Frozen Foods,Nutrivia,Nutrivia Frozen Foods 431,11.16,13.85,Supplier_056,2022-05-12
PROD000270,Electronics,Laptops,Aurawave,Aurawave Laptops 995,522.71,582.29,Supplier_055,2020-12-01
PROD000271,Apparel,Winterwear,Clovera,Clovera Winterwear 638,68.8,120.75,Supplier_053,2023-08-13
PROD000272,Electronics,Mobiles,Aurawave,Aurawave Mobiles 735,1161.66,1439.43,Supplier_046,2019-09-15
PROD000273,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 916,12.8,17.21,Supplier_018,2024-08-08
PROD000274,Automotive,Accessories,MotoFix,MotoFix Accessories 374,267.38,350.16,Supplier_058,2022-06-30
PROD000275,Toys & Games,Outdoor,Brainary,Brainary Outdoor 691,33.73,65.49,Supplier_048,2020-09-29
PROD000276,Electronics,Laptops,Sonex,Sonex Laptops 500,64.69,70.52,Supplier_027,2024-11-18
PROD000277,Grocery,Dairy,PureHarvest,PureHarvest Dairy 328,1.28,1.51,Supplier_008,2023-05-16
PROD000278,Apparel,Women,UrbanThread,UrbanThread Women 452,49.85,106.31,Supplier_021,2020-05-08
PROD000279,Grocery,Frozen Foods,GreenLeaf,GreenLeaf Frozen Foods 544,14.97,18.81,Supplier_007,2022-04-16
PROD000280,Sports & Fitness,Nutrition,Striveon,Striveon Nutrition 879,187.5,290.32,Supplier_033,2022-02-14
PROD000281,Beauty,Makeup,Velvetta,Velvetta Makeup 219,50.03,73.12,Supplier_039,2021-07-27
PROD000282,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 360,7.67,9.87,Supplier_024,2020-04-23
PROD000283,Electronics,Audio,Aurawave,Aurawave Audio 352,621.52,723.71,Supplier_003,2019-05-27
PROD000284,Home & Kitchen,Appliances,Dweliva,Dweliva Appliances 198,67.24,88.12,Supplier_036,2020-01-04
PROD000285,Toys & Games,Board Games,Brainary,Brainary Board Games 565,20.31,33.24,Supplier_036,2022-11-28
PROD000286,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 381,285.52,397.24,Supplier_048,2019-03-06
PROD000287,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 306,1.43,1.78,Supplier_004,2021-10-07
PROD000288,Home & Kitchen,Decor,HomeCraft,HomeCraft Decor 897,64.46,102.74,Supplier_033,2024-04-21
PROD000289,Home & Kitchen,Furnishing,CasaNova,CasaNova Furnishing 864,285.85,457.48,Supplier_030,2022-03-12
PROD000290,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 726,125.75,188.28,Supplier_044,2019-08-28
PROD000291,Apparel,Footwear,UrbanThread,UrbanThread Footwear 144,55.8,102.37,Supplier_055,2022-09-17
PROD000292,Beauty,Haircare,Glowtra,Glowtra Haircare 680,58.76,128.85,Supplier_057,2020-05-15
PROD000293,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 288,5.0,6.09,Supplier_023,2023-02-18
PROD000294,Electronics,Mobiles,Veltrix,Veltrix Mobiles 991,60.45,74.07,Supplier_043,2022-08-16
PROD000295,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 355,37.47,63.3,Supplier_016,2020-03-14
PROD000296,Furniture,Outdoor,WoodCraft,WoodCraft Outdoor 130,1192.15,1654.47,Supplier_043,2021-11-22
PROD000297,Furniture,Office,Loungeify,Loungeify Office 747,1156.53,1505.4,Supplier_012,2022-08-10
PROD000298,Sports & Fitness,Nutrition,ProAthlete,ProAthlete Nutrition 602,193.2,267.27,Supplier_006,2023-07-21
PROD000299,Beauty,Skincare,PureSkin,PureSkin Skincare 383,9.13,13.93,Supplier_045,2022-11-01
PROD000300,Apparel,Women,UrbanThread,UrbanThread Women 743,41.49,82.77,Supplier_015,2024-11-04
PROD000301,Books & Media,Non-Fiction,Pagewise,Pagewise Non-Fiction 805,27.02,38.12,Supplier_036,2020-10-13
PROD000302,Apparel,Winterwear,WearWell,WearWell Winterwear 352,67.81,143.57,Supplier_055,2021-08-04
PROD000303,Beauty,Skincare,Glowtra,Glowtra Skincare 924,42.61,77.09,Supplier_010,2021-08-08
PROD000304,Home & Kitchen,Decor,KitchPro,KitchPro Decor 891,75.33,122.03,Supplier_038,2021-08-12
PROD000305,Toys & Games,Board Games,PlayNest,PlayNest Board Games 853,55.24,106.63,Supplier_023,2020-12-31
PROD000306,Beauty,Makeup,Glowtra,Glowtra Makeup 488,46.95,87.65,Supplier_055,2020-05-04
PROD000307,Grocery,Snacks,DailyBasket,DailyBasket Snacks 175,21.9,25.02,Supplier_011,2020-10-27
PROD000308,Books & Media,Academic,InkHouse,InkHouse Academic 221,34.37,51.29,Supplier_009,2019-07-17
PROD000309,Grocery,Beverages,DailyBasket,DailyBasket Beverages 920,6.65,7.68,Supplier_001,2024-03-30
PROD000310,Grocery,Staples,GreenLeaf,GreenLeaf Staples 270,14.78,17.16,Supplier_055,2022-11-06
PROD000311,Grocery,Dairy,FarmFresh,FarmFresh Dairy 308,5.92,7.25,Supplier_050,2019-01-14
PROD000312,Apparel,Winterwear,Stratus,Stratus Winterwear 720,20.13,41.97,Supplier_006,2020-03-03
PROD000313,Toys & Games,Action Figures,Funkido,Funkido Action Figures 339,86.25,148.04,Supplier_060,2021-10-30
PROD000314,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 953,58.59,139.36,Supplier_023,2024-07-13
PROD000315,Toys & Games,Board Games,PlayNest,PlayNest Board Games 370,10.26,18.38,Supplier_028,2024-12-22
PROD000316,Grocery,Staples,PureHarvest,PureHarvest Staples 557,3.16,3.52,Supplier_050,2024-10-02
PROD000317,Apparel,Winterwear,WearWell,WearWell Winterwear 276,45.12,111.08,Supplier_060,2020-10-17
PROD000318,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 314,153.43,224.48,Supplier_015,2020-02-04
PROD000319,Grocery,Staples,Nutrivia,Nutrivia Staples 694,13.79,18.11,Supplier_013,2019-04-10
PROD000320,Electronics,Cameras,Sonex,Sonex Cameras 612,579.89,638.49,Supplier_015,2023-02-13
PROD000321,Electronics,Audio,Pulseon,Pulseon Audio 109,507.17,567.46,Supplier_032,2019-01-30
PROD000322,Grocery,Snacks,PureHarvest,PureHarvest Snacks 268,17.5,21.45,Supplier_044,2023-10-14
PROD000323,Home & Kitchen,Appliances,Hearthly,Hearthly Appliances 556,186.23,280.31,Supplier_044,2020-10-01
PROD000324,Electronics,Mobiles,Sonex,Sonex Mobiles 757,957.85,1098.13,Supplier_028,2022-11-04
PROD000325,Beauty,Makeup,Lumeve,Lumeve Makeup 758,48.8,99.88,Supplier_033,2020-01-02
PROD000326,Sports & Fitness,Footwear,PeakGear,PeakGear Footwear 965,214.38,318.01,Supplier_031,2024-09-26
PROD000327,Sports & Fitness,Apparel,Striveon,Striveon Apparel 466,70.87,105.02,Supplier_006,2019-08-18
PROD000328,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 433,30.87,49.26,Supplier_005,2020-11-29
PROD000329,Apparel,Women,Stratus,Stratus Women 229,25.04,49.9,Supplier_006,2022-06-28
PROD000330,Furniture,Living Room,Comforta,Comforta Living Room 654,994.29,1257.35,Supplier_030,2024-11-05
PROD000331,Electronics,Laptops,Pulseon,Pulseon Laptops 346,798.13,883.95,Supplier_006,2022-05-21
PROD000332,Sports & Fitness,Nutrition,FitForge,FitForge Nutrition 642,219.38,332.04,Supplier_010,2019-07-10
PROD000333,Apparel,Winterwear,Stratus,Stratus Winterwear 912,59.53,98.36,Supplier_037,2020-06-05
PROD000334,Toys & Games,Action Figures,Wonderplay,Wonderplay Action Figures 858,4.74,8.99,Supplier_011,2024-01-01
PROD000335,Home & Kitchen,Cookware,KitchPro,KitchPro Cookware 594,8.92,14.54,Supplier_054,2023-12-22
PROD000336,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 664,345.85,427.9,Supplier_013,2024-03-03
PROD000337,Toys & Games,Board Games,Funkido,Funkido Board Games 543,69.7,127.79,Supplier_017,2023-07-11
PROD000338,Electronics,Mobiles,Sonex,Sonex Mobiles 496,459.9,501.74,Supplier_010,2020-12-19
PROD000339,Sports & Fitness,Apparel,ProAthlete,ProAthlete Apparel 845,193.01,282.16,Supplier_025,2021-02-05
PROD000340,Home & Kitchen,Decor,CasaNova,CasaNova Decor 331,146.77,203.84,Supplier_048,2019-08-23
PROD000341,Electronics,Cameras,Sonex,Sonex Cameras 717,231.08,258.67,Supplier_003,2021-01-20
PROD000342,Home & Kitchen,Decor,CasaNova,CasaNova Decor 688,247.96,341.9,Supplier_028,2020-12-11
PROD000343,Home & Kitchen,Appliances,Dweliva,Dweliva Appliances 702,51.86,73.29,Supplier_050,2019-03-14
PROD000344,Grocery,Snacks,PureHarvest,PureHarvest Snacks 134,8.98,11.39,Supplier_025,2019-08-09
PROD000345,Sports & Fitness,Equipment,PeakGear,PeakGear Equipment 438,69.8,101.09,Supplier_022,2022-07-24
PROD000346,Electronics,Laptops,Sonex,Sonex Laptops 502,380.26,469.5,Supplier_035,2023-03-08
PROD000347,Electronics,Laptops,Sonex,Sonex Laptops 256,382.5,464.02,Supplier_054,2024-05-07
PROD000348,Grocery,Beverages,PureHarvest,PureHarvest Beverages 422,1.03,1.37,Supplier_057,2023-12-02
PROD000349,Toys & Games,Educational,Funkido,Funkido Educational 795,74.99,123.72,Supplier_055,2024-05-14
PROD000350,Grocery,Staples,Nutrivia,Nutrivia Staples 196,11.82,14.91,Supplier_047,2022-01-28
PROD000351,Sports & Fitness,Equipment,FitForge,FitForge Equipment 878,58.64,105.88,Supplier_051,2023-12-13
PROD000352,Sports & Fitness,Nutrition,PeakGear,PeakGear Nutrition 252,125.45,205.94,Supplier_018,2021-01-03
PROD000353,Home & Kitchen,Cookware,HomeCraft,HomeCraft Cookware 751,81.9,116.24,Supplier_024,2022-12-05
PROD000354,Apparel,Men,Stratus,Stratus Men 951,67.06,128.75,Supplier_017,2019-06-29
PROD000355,Grocery,Frozen Foods,Nutrivia,Nutrivia Frozen Foods 221,7.29,8.72,Supplier_039,2024-07-11
PROD000356,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 898,15.92,18.12,Supplier_022,2022-10-09
PROD000357,Beauty,Fragrance,Auralis,Auralis Fragrance 269,33.2,55.82,Supplier_054,2020-10-24
PROD000358,Apparel,Women,Clovera,Clovera Women 531,26.53,63.27,Supplier_034,2020-10-03
PROD000359,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 198,19.3,24.67,Supplier_015,2023-08-04
PROD000360,Grocery,Staples,FarmFresh,FarmFresh Staples 880,10.91,12.35,Supplier_052,2019-08-04
PROD000361,Electronics,Accessories,NimbusTech,NimbusTech Accessories 760,226.04,252.78,Supplier_039,2023-07-27
PROD000362,Electronics,Accessories,Sonex,Sonex Accessories 118,504.16,624.05,Supplier_058,2021-01-06
PROD000363,Apparel,Women,Stratus,Stratus Women 986,13.71,33.97,Supplier_014,2023-10-28
PROD000364,Automotive,Care Products,MotoFix,MotoFix Care Products 560,356.86,476.85,Supplier_047,2024-06-09
PROD000365,Books & Media,Fiction,InkHouse,InkHouse Fiction 671,7.62,10.87,Supplier_058,2023-05-10
PROD000366,Electronics,Audio,Pulseon,Pulseon Audio 256,727.82,799.22,Supplier_008,2019-03-18
PROD000367,Home & Kitchen,Cookware,HomeCraft,HomeCraft Cookware 186,48.19,71.4,Supplier_020,2024-10-12
PROD000368,Grocery,Staples,PureHarvest,PureHarvest Staples 258,5.79,6.98,Supplier_041,2019-06-14
PROD000369,Beauty,Makeup,Lumeve,Lumeve Makeup 141,47.35,82.58,Supplier_029,2019-03-21
PROD000370,Electronics,Accessories,NimbusTech,NimbusTech Accessories 444,985.03,1120.7,Supplier_014,2023-05-10
PROD000371,Home & Kitchen,Furnishing,Dweliva,Dweliva Furnishing 425,155.24,253.28,Supplier_059,2019-07-28
PROD000372,Apparel,Kids,Stratus,Stratus Kids 727,73.54,156.79,Supplier_050,2019-02-19
PROD000373,Home & Kitchen,Cookware,Dweliva,Dweliva Cookware 809,210.14,272.79,Supplier_028,2023-10-07
PROD000374,Electronics,Laptops,NimbusTech,NimbusTech Laptops 516,393.5,435.02,Supplier_057,2024-06-16
PROD000375,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 268,297.22,411.33,Supplier_015,2021-08-16
PROD000376,Grocery,Frozen Foods,DailyBasket,DailyBasket Frozen Foods 425,22.66,29.01,Supplier_054,2022-10-13
PROD000377,Apparel,Kids,Denimo,Denimo Kids 518,49.89,89.21,Supplier_033,2021-10-25
PROD000378,Toys & Games,Outdoor,PlayNest,PlayNest Outdoor 393,81.29,145.69,Supplier_004,2019-04-03
PROD000379,Electronics,Accessories,Aurawave,Aurawave Accessories 378,546.91,630.06,Supplier_010,2024-11-16
PROD000380,Apparel,Men,Clovera,Clovera Men 934,11.81,19.21,Supplier_027,2023-08-13
PROD000381,Home & Kitchen,Appliances,Dweliva,Dweliva Appliances 111,272.03,405.97,Supplier_016,2022-11-13
PROD000382,Apparel,Winterwear,WearWell,WearWell Winterwear 284,44.47,70.92,Supplier_035,2023-03-11
PROD000383,Apparel,Footwear,UrbanThread,UrbanThread Footwear 186,11.41,26.71,Supplier_017,2020-04-04
PROD000384,Beauty,Skincare,Auralis,Auralis Skincare 598,30.94,50.11,Supplier_015,2021-05-28
PROD000385,Beauty,Fragrance,Lumeve,Lumeve Fragrance 683,26.22,55.67,Supplier_018,2022-04-01
PROD000386,Apparel,Winterwear,UrbanThread,UrbanThread Winterwear 766,37.01,70.85,Supplier_032,2019-03-05
PROD000387,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 213,1.71,2.08,Supplier_059,2020-12-21
PROD000388,Grocery,Dairy,DailyBasket,DailyBasket Dairy 439,2.29,2.67,Supplier_035,2021-08-10
PROD000389,Sports & Fitness,Apparel,PeakGear,PeakGear Apparel 686,171.99,301.99,Supplier_046,2024-08-20
PROD000390,Apparel,Kids,Clovera,Clovera Kids 958,77.36,163.38,Supplier_024,2021-12-20
PROD000391,Grocery,Dairy,PureHarvest,PureHarvest Dairy 307,16.07,20.82,Supplier_051,2024-10-12
PROD000392,Beauty,Fragrance,Auralis,Auralis Fragrance 184,57.8,82.85,Supplier_029,2021-03-09
PROD000393,Apparel,Men,UrbanThread,UrbanThread Men 482,9.2,14.92,Supplier_054,2023-01-02
PROD000394,Apparel,Men,Stratus,Stratus Men 140,38.75,78.55,Supplier_009,2019-07-03
PROD000395,Electronics,Laptops,Aurawave,Aurawave Laptops 175,719.2,815.89,Supplier_043,2023-11-15
PROD000396,Books & Media,Academic,ChapterOne,ChapterOne Academic 188,13.51,18.67,Supplier_047,2024-05-25
PROD000397,Toys & Games,Outdoor,Kidzoo,Kidzoo Outdoor 147,60.99,99.28,Supplier_010,2021-05-16
PROD000398,Toys & Games,Outdoor,Kidzoo,Kidzoo Outdoor 263,40.74,66.85,Supplier_034,2023-09-02
PROD000399,Grocery,Snacks,GreenLeaf,GreenLeaf Snacks 907,14.22,16.91,Supplier_029,2019-05-22
PROD000400,Apparel,Kids,Stratus,Stratus Kids 843,57.0,139.62,Supplier_009,2020-11-21
PROD000401,Books & Media,Non-Fiction,Pagewise,Pagewise Non-Fiction 456,32.92,45.23,Supplier_037,2022-07-29
PROD000402,Books & Media,Academic,Lorebound,Lorebound Academic 205,12.78,17.92,Supplier_005,2019-07-28
PROD000403,Electronics,Cameras,Aurawave,Aurawave Cameras 374,1001.63,1232.41,Supplier_017,2023-11-28
PROD000404,Electronics,Accessories,NimbusTech,NimbusTech Accessories 176,224.87,270.95,Supplier_029,2024-05-11
PROD000405,Apparel,Footwear,Denimo,Denimo Footwear 815,57.38,116.95,Supplier_012,2020-01-15
PROD000406,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 651,13.39,15.99,Supplier_027,2019-07-18
PROD000407,Grocery,Frozen Foods,PureHarvest,PureHarvest Frozen Foods 389,8.11,9.69,Supplier_046,2021-08-13
PROD000408,Apparel,Winterwear,Denimo,Denimo Winterwear 467,47.17,113.55,Supplier_009,2023-07-04
PROD000409,Electronics,Mobiles,Sonex,Sonex Mobiles 594,1027.03,1148.12,Supplier_015,2020-10-26
PROD000410,Beauty,Haircare,Lumeve,Lumeve Haircare 640,47.11,94.31,Supplier_057,2021-10-06
PROD000411,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 182,5.07,5.68,Supplier_007,2021-03-24
PROD000412,Electronics,Cameras,Sonex,Sonex Cameras 297,1037.89,1182.67,Supplier_013,2024-05-08
PROD000413,Toys & Games,Board Games,Kidzoo,Kidzoo Board Games 640,57.89,87.7,Supplier_040,2020-01-04
PROD000414,Home & Kitchen,Cookware,Hearthly,Hearthly Cookware 489,232.1,335.47,Supplier_012,2019-07-02
PROD000415,Books & Media,Fiction,InkHouse,InkHouse Fiction 170,6.31,8.59,Supplier_058,2019-02-07
PROD000416,Electronics,Cameras,Sonex,Sonex Cameras 403,1199.0,1498.24,Supplier_020,2023-11-27
PROD000417,Home & Kitchen,Storage,KitchPro,KitchPro Storage 852,64.68,94.78,Supplier_039,2023-02-13
PROD000418,Apparel,Footwear,Stratus,Stratus Footwear 532,50.68,86.22,Supplier_022,2023-01-03
PROD000419,Books & Media,Non-Fiction,ChapterOne,ChapterOne Non-Fiction 252,39.65,52.56,Supplier_017,2020-06-22
PROD000420,Grocery,Staples,DailyBasket,DailyBasket Staples 313,15.7,17.76,Supplier_046,2024-11-30
PROD000421,Home & Kitchen,Decor,CasaNova,CasaNova Decor 205,224.72,333.37,Supplier_029,2023-10-25
PROD000422,Grocery,Snacks,FarmFresh,FarmFresh Snacks 117,16.3,19.97,Supplier_045,2023-06-21
PROD000423,Toys & Games,Outdoor,Kidzoo,Kidzoo Outdoor 285,70.99,116.93,Supplier_024,2024-09-11
PROD000424,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 136,15.84,17.96,Supplier_011,2022-09-10
PROD000425,Apparel,Kids,WearWell,WearWell Kids 176,74.14,168.88,Supplier_047,2021-07-02
PROD000426,Beauty,Haircare,Auralis,Auralis Haircare 826,25.25,38.6,Supplier_005,2022-06-09
PROD000427,Grocery,Dairy,GreenLeaf,GreenLeaf Dairy 885,12.27,14.37,Supplier_049,2020-10-22
PROD000428,Electronics,Cameras,NimbusTech,NimbusTech Cameras 397,1114.36,1257.14,Supplier_035,2020-02-18
PROD000429,Apparel,Men,UrbanThread,UrbanThread Men 857,21.48,40.33,Supplier_024,2020-01-31
PROD000430,Apparel,Men,UrbanThread,UrbanThread Men 673,28.17,62.1,Supplier_032,2022-06-02
PROD000431,Grocery,Frozen Foods,FarmFresh,FarmFresh Frozen Foods 174,4.91,6.25,Supplier_008,2020-12-07
PROD000432,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 123,362.81,420.2,Supplier_019,2023-10-07
PROD000433,Sports & Fitness,Footwear,PeakGear,PeakGear Footwear 441,45.77,75.89,Supplier_029,2021-09-18
PROD000434,Beauty,Fragrance,Auralis,Auralis Fragrance 659,54.84,118.88,Supplier_038,2020-08-21
PROD000435,Beauty,Haircare,Velvetta,Velvetta Haircare 493,23.26,49.86,Supplier_033,2020-02-12
PROD000436,Apparel,Women,UrbanThread,UrbanThread Women 839,60.64,107.86,Supplier_016,2019-09-23
PROD000437,Apparel,Winterwear,WearWell,WearWell Winterwear 488,13.66,26.28,Supplier_012,2019-09-05
PROD000438,Beauty,Makeup,Glowtra,Glowtra Makeup 545,48.11,74.17,Supplier_009,2022-03-23
PROD000439,Automotive,Parts,AutoEdge,AutoEdge Parts 625,356.39,489.48,Supplier_059,2024-01-23
PROD000440,Grocery,Beverages,FarmFresh,FarmFresh Beverages 661,17.23,21.93,Supplier_015,2020-02-25
PROD000441,Sports & Fitness,Apparel,Enduro,Enduro Apparel 513,81.68,123.85,Supplier_030,2019-02-10
PROD000442,Home & Kitchen,Appliances,KitchPro,KitchPro Appliances 674,261.28,396.84,Supplier_043,2023-09-25
PROD000443,Home & Kitchen,Decor,CasaNova,CasaNova Decor 483,80.14,131.99,Supplier_040,2022-05-26
PROD000444,Electronics,Mobiles,NimbusTech,NimbusTech Mobiles 587,811.48,965.78,Supplier_012,2019-06-12
PROD000445,Sports & Fitness,Footwear,PeakGear,PeakGear Footwear 689,160.29,264.63,Supplier_034,2023-10-16
PROD000446,Apparel,Women,Denimo,Denimo Women 941,50.3,90.35,Supplier_003,2024-09-03
PROD000447,Grocery,Snacks,Nutrivia,Nutrivia Snacks 583,14.56,17.17,Supplier_004,2022-11-12
PROD000448,Apparel,Women,Clovera,Clovera Women 248,32.49,53.0,Supplier_037,2021-10-25
PROD000449,Toys & Games,Action Figures,Brainary,Brainary Action Figures 160,41.32,78.64,Supplier_013,2024-09-30
PROD000450,Beauty,Haircare,Glowtra,Glowtra Haircare 321,42.0,61.69,Supplier_042,2022-09-05
PROD000451,Electronics,Audio,Veltrix,Veltrix Audio 387,1153.35,1424.77,Supplier_059,2019-02-11
PROD000452,Grocery,Snacks,DailyBasket,DailyBasket Snacks 290,13.54,17.2,Supplier_042,2020-01-06
PROD000453,Beauty,Fragrance,Glowtra,Glowtra Fragrance 761,9.46,16.49,Supplier_016,2019-02-16
PROD000454,Toys & Games,Action Figures,Funkido,Funkido Action Figures 660,20.99,30.62,Supplier_036,2019-04-07
PROD000455,Home & Kitchen,Furnishing,KitchPro,KitchPro Furnishing 282,225.02,309.83,Supplier_030,2024-05-26
PROD000456,Home & Kitchen,Decor,Hearthly,Hearthly Decor 111,271.76,411.33,Supplier_040,2023-01-04
PROD000457,Grocery,Beverages,GreenLeaf,GreenLeaf Beverages 931,14.27,15.89,Supplier_012,2020-03-10
